customer_id,avg_order_value,purchase_frequency,recency_days,category_affinity_score
CUST08585,198.0,32,42,0.152
CUST08586,150.0,34,55,0.189
CUST08587,34.0,0,144,0.032
CUST08588,110.0,8,48,0.091
CUST08589,162.0,26,45,0.26
CUST08590,71.0,17,88,0.114
CUST08591,83.0,11,41,0.082
CUST08592,249.0,61,8,0.917
CUST08593,165.0,33,59,0.233
CUST08594,38.0,6,100,0.034
CUST08595,72.0,19,51,0.057
CUST08596,113.0,28,55,0.195
CUST08597,150.0,26,22,0.238
CUST08598,143.0,29,41,0.187
CUST08599,176.0,16,30,0.167
CUST08600,109.0,12,46,0.108
CUST08601,197.0,32,39,0.266
CUST08602,83.0,16,72,0.09
CUST08603,35.0,5,100,0.016
CUST08604,254.0,55,22,0.551
CUST08605,179.0,38,21,0.29
CUST08606,138.0,34,31,0.299
CUST08607,91.0,7,72,0.049
CUST08608,262.0,65,12,0.38
CUST08609,85.0,14,55,0.143
CUST08610,23.0,1,118,0.03
CUST08611,130.0,35,58,0.11
CUST08612,17.0,1,142,0.02
CUST08613,20.0,9,112,0.018
CUST08614,264.0,58,29,0.297
CUST08615,219.0,69,15,0.496
CUST08616,10.0,4,140,0.012
CUST08617,27.0,9,112,0.018
CUST08618,370.0,92,9,0.489
CUST08619,259.0,66,14,0.976
CUST08620,232.0,40,20,0.203
CUST08621,35.0,3,62,0.032
CUST08622,176.0,35,15,0.435
CUST08623,160.0,34,39,0.202
CUST08624,99.0,17,82,0.086
CUST08625,201.0,63,2,0.754
CUST08626,92.0,14,45,0.106
CUST08627,282.0,69,25,0.287
CUST08628,23.0,5,83,0.058
CUST08629,176.0,30,10,0.329
CUST08630,50.0,18,64,0.101
CUST08631,62.0,11,57,0.077
CUST08632,289.0,32,15,0.367
CUST08633,388.0,86,12,0.553
CUST08634,170.0,37,39,0.158
CUST08635,167.0,44,23,0.274
CUST08636,81.0,5,88,0.155
CUST08637,58.0,18,64,0.051
CUST08638,171.0,37,35,0.113
CUST08639,108.0,7,72,0.072
CUST08640,51.0,7,52,0.111
CUST08641,93.0,11,50,0.116
CUST08642,145.0,36,34,0.209
CUST08643,181.0,51,12,0.457
CUST08644,231.0,60,26,0.223
CUST08645,136.0,25,50,0.296
CUST08646,127.0,16,57,0.279
CUST08647,190.0,33,34,0.153
CUST08648,335.0,68,6,0.772
CUST08649,101.0,18,43,0.044
CUST08650,263.0,39,23,0.449
CUST08651,298.0,38,13,0.392
CUST08652,138.0,30,30,0.111
CUST08653,224.0,36,25,0.237
CUST08654,134.0,29,53,0.206
CUST08655,163.0,25,28,0.162
CUST08656,124.0,27,42,0.229
CUST08657,167.0,13,23,0.169
CUST08658,224.0,44,23,0.533
CUST08659,210.0,41,20,0.398
CUST08660,46.0,6,112,0.031
CUST08661,175.0,29,40,0.113
CUST08662,116.0,20,49,0.276
CUST08663,390.0,94,8,0.602
CUST08664,121.0,20,37,0.191
CUST08665,132.0,32,45,0.26
CUST08666,173.0,14,47,0.167
CUST08667,82.0,16,68,0.152
CUST08668,154.0,44,10,0.386
CUST08669,240.0,37,18,0.429
CUST08670,56.0,14,36,0.09
CUST08671,42.0,0,146,0.059
CUST08672,234.0,62,19,0.357
CUST08673,153.0,25,34,0.237
CUST08674,216.0,45,13,0.404
CUST08675,382.0,68,14,0.999
CUST08676,191.0,38,25,0.214
CUST08677,160.0,65,17,0.492
CUST08678,76.0,15,60,0.057
CUST08679,110.0,13,37,0.101
CUST08680,223.0,54,28,0.472
CUST08681,239.0,90,11,0.975
CUST08682,97.0,19,68,0.157
CUST08683,284.0,49,29,0.538
CUST08684,60.0,10,74,0.05
CUST08685,154.0,23,53,0.12
CUST08686,106.0,16,21,0.196
CUST08687,137.0,27,39,0.24
CUST08688,323.0,97,11,0.474
CUST08689,248.0,56,19,0.508
CUST08690,213.0,50,24,0.254
CUST08691,156.0,10,48,0.215
CUST08692,63.0,15,36,0.1
CUST08693,215.0,34,10,0.433
CUST08694,298.0,55,10,0.766
CUST08695,170.0,10,20,0.247
CUST08696,55.0,17,75,0.081
CUST08697,20.0,9,72,0.044
CUST08698,159.0,35,36,0.147
CUST08699,116.0,27,51,0.215
CUST08700,184.0,28,47,0.165
CUST08701,24.0,2,100,0.03
CUST08702,86.0,6,83,0.053
CUST08703,173.0,20,27,0.102
CUST08704,249.0,64,10,0.325
CUST08705,269.0,62,29,0.51
CUST08706,159.0,38,28,0.212
CUST08707,53.0,14,85,0.074
CUST08708,120.0,32,24,0.109
CUST08709,295.0,65,4,0.958
CUST08710,109.0,9,45,0.147
CUST08711,115.0,15,79,0.074
CUST08712,227.0,40,22,0.512
CUST08713,67.0,9,81,0.134
CUST08714,128.0,31,25,0.21
CUST08715,46.0,6,168,0.059
CUST08716,77.0,11,72,0.124
CUST08717,186.0,10,38,0.171
CUST08718,119.0,14,88,0.046
CUST08719,29.0,8,167,0.042
CUST08720,185.0,11,27,0.285
CUST08721,171.0,19,53,0.12
CUST08722,80.0,5,47,0.044
CUST08723,245.0,43,29,0.42
CUST08724,149.0,12,53,0.241
CUST08725,13.0,8,87,0.019
CUST08726,65.0,16,60,0.051
CUST08727,181.0,32,48,0.258
CUST08728,179.0,50,18,0.508
CUST08729,193.0,14,32,0.178
CUST08730,229.0,47,26,0.457
CUST08731,159.0,45,14,0.457
CUST08732,50.0,8,81,0.061
CUST08733,287.0,45,11,0.291
CUST08734,167.0,33,22,0.188
CUST08735,159.0,27,56,0.232
CUST08736,44.0,0,71,0.015
CUST08737,101.0,15,33,0.106
CUST08738,257.0,89,8,0.516
CUST08739,386.0,96,3,0.697
CUST08740,146.0,14,46,0.201
CUST08741,123.0,35,41,0.163
CUST08742,144.0,29,48,0.131
CUST08743,180.0,32,42,0.298
CUST08744,377.0,94,14,0.823
CUST08745,151.0,38,55,0.212
CUST08746,140.0,23,56,0.234
CUST08747,292.0,48,20,0.26
CUST08748,157.0,32,22,0.597
CUST08749,238.0,49,14,0.219
CUST08750,202.0,36,17,0.513
CUST08751,105.0,15,63,0.147
CUST08752,231.0,31,22,0.249
CUST08753,270.0,64,10,0.519
CUST08754,160.0,43,10,0.378
CUST08755,42.0,7,124,0.029
CUST08756,29.0,1,110,0.026
CUST08757,279.0,62,23,0.326
CUST08758,109.0,12,29,0.202
CUST08759,281.0,43,12,0.379
CUST08760,106.0,11,32,0.115
CUST08761,357.0,97,5,0.543
CUST08762,105.0,11,63,0.115
CUST08763,161.0,13,45,0.157
CUST08764,22.0,1,172,0.02
CUST08765,277.0,31,18,0.263
CUST08766,51.0,19,56,0.13
CUST08767,91.0,19,76,0.157
CUST08768,227.0,52,25,0.501
CUST08769,162.0,37,26,0.265
CUST08770,249.0,60,15,0.596
CUST08771,221.0,57,26,0.479
CUST08772,159.0,32,18,0.392
CUST08773,184.0,25,38,0.233
CUST08774,120.0,13,30,0.298
CUST08775,46.0,4,151,0.036
CUST08776,262.0,63,18,0.583
CUST08777,30.0,9,146,0.034
CUST08778,261.0,42,24,0.284
CUST08779,65.0,10,88,0.112
CUST08780,152.0,32,44,0.179
CUST08781,260.0,66,15,0.347
CUST08782,17.0,9,166,0.019
CUST08783,155.0,20,41,0.218
CUST08784,97.0,17,82,0.094
CUST08785,166.0,19,26,0.154
CUST08786,133.0,27,46,0.185
CUST08787,163.0,36,55,0.131
CUST08788,93.0,7,83,0.043
CUST08789,341.0,84,1,0.44
CUST08790,64.0,17,35,0.058
CUST08791,29.0,2,111,0.058
CUST08792,382.0,91,13,0.733
CUST08793,187.0,44,15,0.509
CUST08794,67.0,14,73,0.068
CUST08795,187.0,15,57,0.275
CUST08796,186.0,10,58,0.126
CUST08797,296.0,64,20,0.462
CUST08798,134.0,14,37,0.274
CUST08799,243.0,45,18,0.44
CUST08800,164.0,32,41,0.228
CUST08801,52.0,8,41,0.087
CUST08802,244.0,45,24,0.556
CUST08803,142.0,31,54,0.136
CUST08804,35.0,2,123,0.019
CUST08805,60.0,17,49,0.13
CUST08806,88.0,18,85,0.08
CUST08807,187.0,31,40,0.231
CUST08808,84.0,9,58,0.127
CUST08809,302.0,85,10,0.46
CUST08810,209.0,36,10,0.584
CUST08811,298.0,32,24,0.413
CUST08812,174.0,21,48,0.144
CUST08813,50.0,10,64,0.129
CUST08814,120.0,37,52,0.24
CUST08815,111.0,5,71,0.111
CUST08816,98.0,8,63,0.093
CUST08817,123.0,30,47,0.172
CUST08818,196.0,21,56,0.145
CUST08819,102.0,24,27,0.258
CUST08820,160.0,11,30,0.272
CUST08821,335.0,83,11,0.643
CUST08822,40.0,7,165,0.036
CUST08823,259.0,30,15,0.582
CUST08824,261.0,68,14,0.742
CUST08825,26.0,7,136,0.012
CUST08826,118.0,27,22,0.189
CUST08827,52.0,10,73,0.045
CUST08828,113.0,14,55,0.191
CUST08829,133.0,20,44,0.19
CUST08830,207.0,44,29,0.294
CUST08831,163.0,37,55,0.296
CUST08832,153.0,20,25,0.148
CUST08833,65.0,17,30,0.131
CUST08834,126.0,37,57,0.102
CUST08835,44.0,3,153,0.019
CUST08836,210.0,77,2,0.493
CUST08837,182.0,28,56,0.226
CUST08838,125.0,26,31,0.209
CUST08839,45.0,2,131,0.03
CUST08840,311.0,85,6,0.957
CUST08841,129.0,29,22,0.119
CUST08842,33.0,7,155,0.051
CUST08843,256.0,53,13,0.268
CUST08844,13.0,5,169,0.055
CUST08845,200.0,64,10,0.838
CUST08846,64.0,11,64,0.065
CUST08847,37.0,7,87,0.031
CUST08848,112.0,15,82,0.04
CUST08849,186.0,29,47,0.243
CUST08850,335.0,85,3,0.686
CUST08851,44.0,9,141,0.035
CUST08852,121.0,27,30,0.213
CUST08853,383.0,67,14,0.664
CUST08854,82.0,6,71,0.112
CUST08855,128.0,27,29,0.285
CUST08856,175.0,32,16,0.332
CUST08857,236.0,32,14,0.591
CUST08858,282.0,72,12,0.61
CUST08859,160.0,28,57,0.191
CUST08860,93.0,9,57,0.086
CUST08861,100.0,26,47,0.249
CUST08862,66.0,10,36,0.115
CUST08863,49.0,1,152,0.03
CUST08864,70.0,9,62,0.05
CUST08865,331.0,96,6,0.822
CUST08866,50.0,14,59,0.156
CUST08867,111.0,28,46,0.104
CUST08868,105.0,31,28,0.219
CUST08869,102.0,10,59,0.092
CUST08870,171.0,33,51,0.181
CUST08871,37.0,3,129,0.028
CUST08872,273.0,47,12,0.334
CUST08873,116.0,9,84,0.082
CUST08874,319.0,91,6,0.954
CUST08875,29.0,3,89,0.023
CUST08876,192.0,30,26,0.246
CUST08877,299.0,80,10,0.84
CUST08878,182.0,20,34,0.179
CUST08879,128.0,10,41,0.114
CUST08880,241.0,63,20,0.396
CUST08881,126.0,15,20,0.101
CUST08882,126.0,38,52,0.196
CUST08883,208.0,51,11,0.512
CUST08884,103.0,20,34,0.161
CUST08885,85.0,9,32,0.14
CUST08886,64.0,18,79,0.105
CUST08887,101.0,12,79,0.055
CUST08888,60.0,8,81,0.042
CUST08889,193.0,15,26,0.165
CUST08890,208.0,72,5,0.465
CUST08891,158.0,43,17,0.24
CUST08892,91.0,19,51,0.11
CUST08893,29.0,6,64,0.021
CUST08894,154.0,24,52,0.175
CUST08895,289.0,56,14,0.521
CUST08896,258.0,42,24,0.318
CUST08897,133.0,10,49,0.281
CUST08898,180.0,27,25,0.266
CUST08899,357.0,51,6,0.953
CUST08900,21.0,3,93,0.026
CUST08901,180.0,11,28,0.134
CUST08902,12.0,8,80,0.034
CUST08903,59.0,5,89,0.108
CUST08904,70.0,11,70,0.148
CUST08905,87.0,18,52,0.043
CUST08906,56.0,14,37,0.095
CUST08907,112.0,8,42,0.09
CUST08908,82.0,19,42,0.112
CUST08909,143.0,11,54,0.189
CUST08910,15.0,9,138,0.017
CUST08911,116.0,12,88,0.092
CUST08912,62.0,10,51,0.043
CUST08913,11.0,0,100,0.015
CUST08914,151.0,56,16,0.403
CUST08915,374.0,96,11,0.726
CUST08916,100.0,15,50,0.21
CUST08917,185.0,14,40,0.264
CUST08918,50.0,8,58,0.097
CUST08919,141.0,26,22,0.178
CUST08920,196.0,35,30,0.219
CUST08921,148.0,24,46,0.155
CUST08922,311.0,62,2,0.691
CUST08923,57.0,13,47,0.111
CUST08924,111.0,12,54,0.112
CUST08925,163.0,50,16,0.249
CUST08926,195.0,34,49,0.289
CUST08927,155.0,37,39,0.14
CUST08928,258.0,42,25,0.576
CUST08929,202.0,34,14,0.374
CUST08930,22.0,1,89,0.033
CUST08931,127.0,11,45,0.249
CUST08932,190.0,49,23,0.348
CUST08933,253.0,56,26,0.298
CUST08934,100.0,18,59,0.159
CUST08935,96.0,8,38,0.044
CUST08936,91.0,5,46,0.137
CUST08937,380.0,62,11,0.603
CUST08938,48.0,3,173,0.032
CUST08939,135.0,13,58,0.122
CUST08940,129.0,15,37,0.237
CUST08941,159.0,37,45,0.11
CUST08942,114.0,38,38,0.299
CUST08943,14.0,5,97,0.015
CUST08944,24.0,7,81,0.023
CUST08945,137.0,37,59,0.139
CUST08946,27.0,1,151,0.021
CUST08947,71.0,12,39,0.135
CUST08948,44.0,9,80,0.046
CUST08949,190.0,41,10,0.383
CUST08950,174.0,12,23,0.104
CUST08951,191.0,59,13,0.378
CUST08952,62.0,9,87,0.117
CUST08953,359.0,53,8,0.581
CUST08954,120.0,37,34,0.182
CUST08955,140.0,34,55,0.143
CUST08956,121.0,23,51,0.123
CUST08957,85.0,13,62,0.15
CUST08958,33.0,3,75,0.017
CUST08959,79.0,6,88,0.072
CUST08960,32.0,9,95,0.038
CUST08961,196.0,49,17,0.421
CUST08962,134.0,14,52,0.266
CUST08963,196.0,25,21,0.112
CUST08964,308.0,69,14,0.668
CUST08965,132.0,15,59,0.218
CUST08966,88.0,7,42,0.041
CUST08967,103.0,37,28,0.232
CUST08968,112.0,15,55,0.044
CUST08969,119.0,27,23,0.298
CUST08970,298.0,73,13,0.824
CUST08971,272.0,68,15,0.571
CUST08972,195.0,15,57,0.115
CUST08973,289.0,51,18,0.482
CUST08974,383.0,70,4,0.489
CUST08975,141.0,25,28,0.163
CUST08976,152.0,36,42,0.18
CUST08977,160.0,16,35,0.19
CUST08978,73.0,10,72,0.108
CUST08979,96.0,11,77,0.13
CUST08980,104.0,29,47,0.191
CUST08981,63.0,15,36,0.129
CUST08982,53.0,7,80,0.074
CUST08983,105.0,8,52,0.049
CUST08984,143.0,34,37,0.131
CUST08985,280.0,80,5,0.456
CUST08986,63.0,14,40,0.122
CUST08987,102.0,32,33,0.194
CUST08988,46.0,6,85,0.023
CUST08989,110.0,7,32,0.108
CUST08990,182.0,39,25,0.229
CUST08991,180.0,48,29,0.211
CUST08992,269.0,53,14,0.477
CUST08993,132.0,27,49,0.271
CUST08994,152.0,26,46,0.142
CUST08995,164.0,41,10,0.363
CUST08996,125.0,23,52,0.12
CUST08997,155.0,58,24,0.524
CUST08998,46.0,7,100,0.033
CUST08999,272.0,66,11,0.567
CUST09000,25.0,2,74,0.037
CUST09001,32.0,6,78,0.06
CUST09002,181.0,34,24,0.219
CUST09003,61.0,19,80,0.045
CUST09004,161.0,33,22,0.28
CUST09005,58.0,16,43,0.148
CUST09006,109.0,34,44,0.269
CUST09007,120.0,35,26,0.286
CUST09008,193.0,27,28,0.235
CUST09009,114.0,22,30,0.188
CUST09010,176.0,24,45,0.23
CUST09011,268.0,44,18,0.404
CUST09012,143.0,16,49,0.23
CUST09013,283.0,93,10,0.643
CUST09014,213.0,72,8,0.715
CUST09015,288.0,68,23,0.353
CUST09016,210.0,68,9,0.805
CUST09017,247.0,46,20,0.335
CUST09018,103.0,6,58,0.074
CUST09019,389.0,64,10,0.632
CUST09020,101.0,11,39,0.044
CUST09021,187.0,55,12,0.515
CUST09022,27.0,3,179,0.051
CUST09023,111.0,17,30,0.274
CUST09024,118.0,24,44,0.16
CUST09025,136.0,29,45,0.288
CUST09026,116.0,39,42,0.139
CUST09027,110.0,13,54,0.254
CUST09028,283.0,36,23,0.343
CUST09029,10.0,7,176,0.053
CUST09030,169.0,34,48,0.252
CUST09031,161.0,12,40,0.271
CUST09032,88.0,14,34,0.05
CUST09033,158.0,29,54,0.239
CUST09034,52.0,19,41,0.043
CUST09035,161.0,37,55,0.275
CUST09036,111.0,18,41,0.045
CUST09037,256.0,45,14,0.493
CUST09038,53.0,7,70,0.074
CUST09039,73.0,15,37,0.157
CUST09040,204.0,61,11,0.44
CUST09041,211.0,31,15,0.394
CUST09042,105.0,30,28,0.161
CUST09043,23.0,2,66,0.054
CUST09044,246.0,66,29,0.503
CUST09045,107.0,28,24,0.214
CUST09046,204.0,87,14,0.689
CUST09047,127.0,28,31,0.276
CUST09048,111.0,26,22,0.239
CUST09049,40.0,4,64,0.031
CUST09050,186.0,29,40,0.19
CUST09051,75.0,13,78,0.056
CUST09052,158.0,33,29,0.24
CUST09053,385.0,60,5,0.505
CUST09054,162.0,28,48,0.104
CUST09055,197.0,38,52,0.196
CUST09056,18.0,8,151,0.014
CUST09057,38.0,1,74,0.032
CUST09058,273.0,67,12,0.507
CUST09059,185.0,60,15,0.209
CUST09060,194.0,58,10,0.512
CUST09061,16.0,1,85,0.038
CUST09062,37.0,4,119,0.021
CUST09063,96.0,8,53,0.063
CUST09064,150.0,20,59,0.238
CUST09065,159.0,22,30,0.203
CUST09066,157.0,22,32,0.251
CUST09067,254.0,36,10,0.476
CUST09068,197.0,25,29,0.296
CUST09069,233.0,58,9,0.686
CUST09070,207.0,44,29,0.419
CUST09071,35.0,7,165,0.028
CUST09072,74.0,9,45,0.113
CUST09073,101.0,38,35,0.274
CUST09074,133.0,14,37,0.217
CUST09075,174.0,37,49,0.161
CUST09076,53.0,10,51,0.045
CUST09077,99.0,18,54,0.122
CUST09078,117.0,11,80,0.107
CUST09079,61.0,15,87,0.141
CUST09080,200.0,54,28,0.231
CUST09081,193.0,25,37,0.149
CUST09082,122.0,23,54,0.249
CUST09083,130.0,20,58,0.211
CUST09084,85.0,15,53,0.108
CUST09085,176.0,33,33,0.297
CUST09086,236.0,62,13,0.418
CUST09087,167.0,24,47,0.202
CUST09088,39.0,9,139,0.052
CUST09089,217.0,50,27,0.562
CUST09090,58.0,8,52,0.082
CUST09091,167.0,28,50,0.242
CUST09092,336.0,94,14,0.752
CUST09093,111.0,36,33,0.25
CUST09094,92.0,11,69,0.102
CUST09095,106.0,12,21,0.165
CUST09096,45.0,4,87,0.045
CUST09097,227.0,51,15,0.287
CUST09098,321.0,98,10,0.571
CUST09099,25.0,1,155,0.053
CUST09100,120.0,28,59,0.207
CUST09101,184.0,38,53,0.284
CUST09102,104.0,14,54,0.074
CUST09103,183.0,38,58,0.281
CUST09104,95.0,12,58,0.126
CUST09105,280.0,44,11,0.298
CUST09106,289.0,39,26,0.352
CUST09107,256.0,39,13,0.554
CUST09108,109.0,16,30,0.053
CUST09109,291.0,59,28,0.309
CUST09110,96.0,13,73,0.077
CUST09111,40.0,4,109,0.034
CUST09112,136.0,38,50,0.23
CUST09113,115.0,25,39,0.295
CUST09114,151.0,34,43,0.116
CUST09115,197.0,19,59,0.171
CUST09116,119.0,21,33,0.192
CUST09117,110.0,6,77,0.157
CUST09118,29.0,5,136,0.027
CUST09119,17.0,8,105,0.033
CUST09120,37.0,3,60,0.044
CUST09121,13.0,4,111,0.048
CUST09122,118.0,11,28,0.146
CUST09123,114.0,12,44,0.144
CUST09124,44.0,4,135,0.059
CUST09125,196.0,13,20,0.188
CUST09126,17.0,2,132,0.03
CUST09127,146.0,21,23,0.257
CUST09128,109.0,15,35,0.119
CUST09129,76.0,10,87,0.131
CUST09130,44.0,3,154,0.031
CUST09131,187.0,65,19,0.275
CUST09132,81.0,12,87,0.138
CUST09133,132.0,26,22,0.255
CUST09134,155.0,64,15,0.548
CUST09135,77.0,11,45,0.067
CUST09136,165.0,26,29,0.169
CUST09137,71.0,8,82,0.046
CUST09138,166.0,19,52,0.168
CUST09139,154.0,21,38,0.21
CUST09140,68.0,13,61,0.087
CUST09141,144.0,25,50,0.199
CUST09142,257.0,59,28,0.439
CUST09143,12.0,4,119,0.055
CUST09144,168.0,19,20,0.165
CUST09145,53.0,11,34,0.051
CUST09146,178.0,31,36,0.17
CUST09147,127.0,20,52,0.118
CUST09148,155.0,35,26,0.284
CUST09149,150.0,17,23,0.159
CUST09150,148.0,39,53,0.201
CUST09151,168.0,32,52,0.119
CUST09152,178.0,12,33,0.291
CUST09153,221.0,39,20,0.545
CUST09154,120.0,16,49,0.163
CUST09155,219.0,50,13,0.368
CUST09156,271.0,42,25,0.512
CUST09157,21.0,8,139,0.028
CUST09158,90.0,15,73,0.084
CUST09159,108.0,15,48,0.091
CUST09160,146.0,29,56,0.113
CUST09161,21.0,0,121,0.06
CUST09162,92.0,15,88,0.043
CUST09163,60.0,18,56,0.105
CUST09164,103.0,16,35,0.108
CUST09165,31.0,8,106,0.056
CUST09166,90.0,8,49,0.05
CUST09167,45.0,8,70,0.041
CUST09168,226.0,59,24,0.311
CUST09169,194.0,64,18,0.393
CUST09170,278.0,37,17,0.425
CUST09171,272.0,50,26,0.421
CUST09172,15.0,3,149,0.052
CUST09173,238.0,58,5,0.847
CUST09174,349.0,50,9,0.644
CUST09175,154.0,67,14,0.322
CUST09176,207.0,32,15,0.579
CUST09177,236.0,49,15,0.596
CUST09178,72.0,14,36,0.139
CUST09179,127.0,11,36,0.192
CUST09180,218.0,85,3,0.581
CUST09181,160.0,36,49,0.204
CUST09182,119.0,36,21,0.134
CUST09183,161.0,35,23,0.296
CUST09184,71.0,13,75,0.117
CUST09185,70.0,13,83,0.064
CUST09186,107.0,15,83,0.12
CUST09187,88.0,16,83,0.049
CUST09188,200.0,84,12,0.917
CUST09189,36.0,1,69,0.051
CUST09190,56.0,10,42,0.076
CUST09191,22.0,2,135,0.04
CUST09192,269.0,90,6,0.749
CUST09193,31.0,6,81,0.049
CUST09194,62.0,12,86,0.12
CUST09195,58.0,18,84,0.096
CUST09196,228.0,84,14,0.719
CUST09197,94.0,15,81,0.073
CUST09198,44.0,0,126,0.053
CUST09199,113.0,15,38,0.069
CUST09200,126.0,24,51,0.127
CUST09201,21.0,1,74,0.057
CUST09202,112.0,28,23,0.209
CUST09203,136.0,21,26,0.201
CUST09204,180.0,27,39,0.237
CUST09205,33.0,8,162,0.036
CUST09206,266.0,88,9,0.864
CUST09207,194.0,32,32,0.164
CUST09208,106.0,17,42,0.043
CUST09209,92.0,15,57,0.053
CUST09210,182.0,25,25,0.288
CUST09211,15.0,2,164,0.013
CUST09212,16.0,3,75,0.024
CUST09213,202.0,69,5,0.91
CUST09214,173.0,31,23,0.199
CUST09215,289.0,73,10,0.572
CUST09216,194.0,36,27,0.164
CUST09217,149.0,37,21,0.162
CUST09218,21.0,7,178,0.034
CUST09219,103.0,7,77,0.115
CUST09220,275.0,60,18,0.587
CUST09221,202.0,79,4,0.821
CUST09222,198.0,13,20,0.219
CUST09223,169.0,13,31,0.265
CUST09224,289.0,31,24,0.35
CUST09225,22.0,3,162,0.02
CUST09226,33.0,4,82,0.023
CUST09227,188.0,34,45,0.183
CUST09228,30.0,2,159,0.013
CUST09229,141.0,17,49,0.252
CUST09230,86.0,18,64,0.066
CUST09231,141.0,29,43,0.142
CUST09232,174.0,51,28,0.213
CUST09233,33.0,1,111,0.031
CUST09234,196.0,13,27,0.29
CUST09235,50.0,9,75,0.048
CUST09236,167.0,23,20,0.229
CUST09237,363.0,62,10,0.454
CUST09238,155.0,33,21,0.574
CUST09239,119.0,14,47,0.154
CUST09240,113.0,16,76,0.114
CUST09241,133.0,37,21,0.159
CUST09242,86.0,5,70,0.153
CUST09243,111.0,17,51,0.155
CUST09244,75.0,18,55,0.083
CUST09245,152.0,32,25,0.14
CUST09246,36.0,1,80,0.04
CUST09247,125.0,17,36,0.227
CUST09248,193.0,34,25,0.297
CUST09249,214.0,68,12,0.255
CUST09250,181.0,25,31,0.191
CUST09251,202.0,67,11,0.841
CUST09252,87.0,17,48,0.093
CUST09253,294.0,43,13,0.444
CUST09254,128.0,16,22,0.132
CUST09255,72.0,8,79,0.06
CUST09256,150.0,16,47,0.195
CUST09257,246.0,59,24,0.364
CUST09258,277.0,60,11,0.58
CUST09259,115.0,17,69,0.103
CUST09260,241.0,69,24,0.554
CUST09261,161.0,39,55,0.212
CUST09262,124.0,29,40,0.171
CUST09263,82.0,5,47,0.061
CUST09264,54.0,12,52,0.054
CUST09265,118.0,12,66,0.047
CUST09266,327.0,98,7,0.837
CUST09267,189.0,58,10,0.299
CUST09268,193.0,66,19,0.27
CUST09269,233.0,59,24,0.542
CUST09270,178.0,54,12,0.56
CUST09271,114.0,11,55,0.148
CUST09272,189.0,15,51,0.212
CUST09273,112.0,15,59,0.042
CUST09274,138.0,39,28,0.213
CUST09275,82.0,19,63,0.126
CUST09276,157.0,19,49,0.26
CUST09277,248.0,44,21,0.463
CUST09278,124.0,11,43,0.104
CUST09279,208.0,79,4,0.436
CUST09280,246.0,95,2,0.678
CUST09281,128.0,18,21,0.194
CUST09282,41.0,9,167,0.034
CUST09283,62.0,14,83,0.158
CUST09284,234.0,96,10,0.67
CUST09285,99.0,19,65,0.046
CUST09286,69.0,12,56,0.152
CUST09287,63.0,15,50,0.104
CUST09288,96.0,6,61,0.042
CUST09289,100.0,30,42,0.21
CUST09290,174.0,33,21,0.57
CUST09291,174.0,34,45,0.122
CUST09292,176.0,25,43,0.257
CUST09293,105.0,32,25,0.276
CUST09294,166.0,22,44,0.125
CUST09295,26.0,0,125,0.012
CUST09296,46.0,4,161,0.03
CUST09297,14.0,4,87,0.041
CUST09298,85.0,6,63,0.153
CUST09299,36.0,1,65,0.019
CUST09300,289.0,53,5,0.958
CUST09301,246.0,30,22,0.321
CUST09302,121.0,12,49,0.223
CUST09303,111.0,8,70,0.057
CUST09304,196.0,21,47,0.198
CUST09305,113.0,12,71,0.093
CUST09306,244.0,53,22,0.375
CUST09307,171.0,33,12,0.279
CUST09308,113.0,15,67,0.072
CUST09309,226.0,49,13,0.358
CUST09310,100.0,19,59,0.185
CUST09311,281.0,30,27,0.592
CUST09312,167.0,36,52,0.214
CUST09313,119.0,17,67,0.06
CUST09314,131.0,19,36,0.179
CUST09315,192.0,14,56,0.221
CUST09316,318.0,54,9,0.583
CUST09317,70.0,13,76,0.091
CUST09318,158.0,28,54,0.132
CUST09319,116.0,19,40,0.072
CUST09320,84.0,7,33,0.155
CUST09321,265.0,69,10,0.524
CUST09322,10.0,5,85,0.044
CUST09323,109.0,10,54,0.12
CUST09324,115.0,39,30,0.271
CUST09325,236.0,32,16,0.512
CUST09326,10.0,7,147,0.03
CUST09327,81.0,9,62,0.123
CUST09328,295.0,58,22,0.2
CUST09329,197.0,30,48,0.246
CUST09330,50.0,14,33,0.109
CUST09331,118.0,7,69,0.092
CUST09332,111.0,9,32,0.134
CUST09333,139.0,32,58,0.105
CUST09334,58.0,7,30,0.052
CUST09335,124.0,10,53,0.295
CUST09336,288.0,41,23,0.454
CUST09337,77.0,18,39,0.14
CUST09338,24.0,4,146,0.029
CUST09339,154.0,32,54,0.246
CUST09340,102.0,39,55,0.228
CUST09341,87.0,6,49,0.123
CUST09342,117.0,39,39,0.197
CUST09343,75.0,5,57,0.142
CUST09344,75.0,9,51,0.069
CUST09345,229.0,57,7,0.756
CUST09346,27.0,6,178,0.024
CUST09347,81.0,13,30,0.138
CUST09348,34.0,8,115,0.02
CUST09349,115.0,16,88,0.131
CUST09350,15.0,0,162,0.01
CUST09351,214.0,52,29,0.584
CUST09352,111.0,36,32,0.254
CUST09353,19.0,1,129,0.013
CUST09354,257.0,35,21,0.4
CUST09355,207.0,78,8,0.749
CUST09356,100.0,15,84,0.093
CUST09357,61.0,9,78,0.151
CUST09358,161.0,61,28,0.393
CUST09359,41.0,5,156,0.017
